ticker,name,industry,market_cap,market_cap_num,symbol_url
LWAC,LightWave Acquisition Corp.,Shell Companies,302.55M,302550000,/stocks/lwac/
LWAY,"Lifeway Foods, Inc.",Packaged Foods,365.34M,365340000,/stocks/lway/
LWLG,"Lightwave Logic, Inc.",Specialty Chemicals,609.66M,609660000,/stocks/lwlg/
LX,LexinFintech Holdings Ltd.,Credit Services,811.03M,811030000,/stocks/lx/
LXEH,"Lixiang Education Holding Co., Ltd.",Education & Training Services,8.72M,8720000,/stocks/lxeh/
LXEO,"Lexeo Therapeutics, Inc.",Biotechnology,696.92M,696920000,/stocks/lxeo/
LXFR,Luxfer Holdings PLC,Industrial - Machinery,326.00M,326000000,/stocks/lxfr/
LXP,LXP Industrial Trust,REIT - Industrial,2.81B,2810000000,/stocks/lxp/
LXRX,"Lexicon Pharmaceuticals, Inc.",Biotechnology,501.49M,501490000,/stocks/lxrx/
LXU,"LSB Industries, Inc.",Chemicals,606.49M,606490000,/stocks/lxu/
LYB,LyondellBasell Industries N.V.,Specialty Chemicals,14.94B,14940000000,/stocks/lyb/
LYEL,"Lyell Immunopharma, Inc.",Biotechnology,320.06M,320060000,/stocks/lyel/
LYFT,"Lyft, Inc.",Software - Application,8.32B,8320000000,/stocks/lyft/
LYG,Lloyds Banking Group plc,Banks - Regional,69.10B,69100000000,/stocks/lyg/
LYRA,"Lyra Therapeutics, Inc.",Biotechnology,9.47M,9470000,/stocks/lyra/
LYTS,LSI Industries Inc.,Electronic Components,675.61M,675610000,/stocks/lyts/
LYV,"Live Nation Entertainment, Inc.",Entertainment,34.68B,34680000000,/stocks/lyv/
LZ,"LegalZoom.com, Inc.",Specialty Business Services,1.80B,1800000000,/stocks/lz/
LZB,La-Z-Boy Incorporated,"Furnishings, Fixtures & Appliances",1.31B,1310000000,/stocks/lzb/
LZM,Lifezone Metals Limited,Other Industrial Metals & Mining,394.10M,394100000,/stocks/lzm/
LZMH,LZ Technology Holdings Limited,Information Technology Services,516.12M,516120000,/stocks/lzmh/
M,"Macy's, Inc.",Department Stores,5.23B,5230000000,/stocks/m/
MA,Mastercard Incorporated,Credit Services,495.68B,495680000000,/stocks/ma/
MAA,"Mid-America Apartment Communities, Inc.",REIT - Residential,15.39B,15390000000,/stocks/maa/
MAAS,Maase Inc.,Asset Management,809.61M,809610000,/stocks/maas/
MAC,The Macerich Company,REIT - Retail,4.52B,4520000000,/stocks/mac/
MACI,Melar Acquisition Corp. I,Shell Companies,228.11M,228110000,/stocks/maci/
MAGH,Magnitude International Ltd,Engineering & Construction,53.55M,53550000,/stocks/magh/
MAGN,Magnera Corporation,Paper & Paper Products,323.60M,323600000,/stocks/magn/
MAIA,"MAIA Biotechnology, Inc.",Biotechnology,40.91M,40910000,/stocks/maia/
MAIN,Main Street Capital Corporation,Asset Management,5.09B,5090000000,/stocks/main/
MAMA,"Mama's Creations, Inc.",Packaged Foods,428.88M,428880000,/stocks/mama/
MAMK,MaxsMaking Inc.,Conglomerates,80.63M,80630000,/stocks/mamk/
MAMO,Massimo Group,Recreational Vehicles,124.51M,124510000,/stocks/mamo/
MAN,ManpowerGroup Inc.,Staffing & Employment Services,1.42B,1420000000,/stocks/man/
MANH,"Manhattan Associates, Inc.",Software - Application,10.97B,10970000000,/stocks/manh/
MANU,Manchester United plc,Entertainment,2.87B,2870000000,/stocks/manu/
MAPS,"WM Technology, Inc.",Software - Application,179.57M,179570000,/stocks/maps/
MAR,"Marriott International, Inc.",Lodging,70.74B,70740000000,/stocks/mar/
MARA,"MARA Holdings, Inc.",Capital Markets,6.77B,6770000000,/stocks/mara/
MARPS,Marine Petroleum Trust,Oil & Gas Midstream,9.38M,9380000,/stocks/marps/
MAS,Masco Corporation,Building Products & Equipment,13.45B,13450000000,/stocks/mas/
MASI,Masimo Corporation,Medical Instruments & Supplies,7.64B,7640000000,/stocks/masi/
MASK,3 E Network Technology Group Limited,Information Technology Services,5.71M,5710000,/stocks/mask/
MASS,908 Devices Inc.,Medical Devices,287.96M,287960000,/stocks/mass/
MAT,"Mattel, Inc.",Leisure,5.71B,5710000000,/stocks/mat/
MATH,Metalpha Technology Holding Limited,Capital Markets,118.05M,118050000,/stocks/math/
MATV,"Mativ Holdings, Inc.",Specialty Chemicals,583.90M,583900000,/stocks/matv/
MATW,Matthews International Corporation,Conglomerates,721.12M,721120000,/stocks/matw/
MATX,"Matson, Inc.",Marine Shipping,3.21B,3210000000,/stocks/matx/
MAX,"MediaAlpha, Inc.",Internet Content & Information,830.94M,830940000,/stocks/max/
MAXN,"Maxeon Solar Technologies, Ltd.",Solar,61.30M,61300000,/stocks/maxn/
MAYA,Maywood Acquisition Corp.,Shell Companies,153.61M,153610000,/stocks/maya/
MAYS,"J.W. Mays, Inc.",Real Estate Services,77.16M,77160000,/stocks/mays/
MAZE,"Maze Therapeutics, Inc.",Biotechnology,1.44B,1440000000,/stocks/maze/
MB,MasterBeef Group,Restaurants,153.54M,153540000,/stocks/mb/
MBAV,M3-Brigade Acquisition V Corp.,Shell Companies,379.68M,379680000,/stocks/mbav/
MBBC,"Marathon Bancorp, Inc.",Banks - Regional,32.00M,32000000,/stocks/mbbc/
MBC,"MasterBrand, Inc.","Furnishings, Fixtures & Appliances",1.60B,1600000000,/stocks/mbc/
MBCN,Middlefield Banc Corp.,Banks - Regional,263.63M,263630000,/stocks/mbcn/
MBI,MBIA Inc.,Insurance - Specialty,344.84M,344840000,/stocks/mbi/
MBIN,Merchants Bancorp,Banks - Regional,1.43B,1430000000,/stocks/mbin/
MBIO,"Mustang Bio, Inc.",Biotechnology,10.50M,10500000,/stocks/mbio/
MBLY,Mobileye Global Inc.,Auto Parts,10.70B,10700000000,/stocks/mbly/
MBOT,Microbot Medical Inc.,Medical Instruments & Supplies,149.76M,149760000,/stocks/mbot/
MBRX,"Moleculin Biotech, Inc.",Biotechnology,23.04M,23040000,/stocks/mbrx/
MBUU,"Malibu Boats, Inc.",Recreational Vehicles,543.38M,543380000,/stocks/mbuu/
MBVI,M3-Brigade Acquisition Vi Corp.,Shell Companies,434.27M,434270000,/stocks/mbvi/
MBWM,Mercantile Bank Corporation,Banks - Regional,712.50M,712500000,/stocks/mbwm/
MBX,"MBX Biosciences, Inc.",Biotechnology,981.95M,981950000,/stocks/mbx/
MC,Moelis & Company,Capital Markets,4.69B,4690000000,/stocks/mc/
MCB,Metropolitan Bank Holding Corp.,Banks - Regional,688.03M,688030000,/stocks/mcb/
MCBS,"MetroCity Bankshares, Inc.",Banks - Regional,654.02M,654020000,/stocks/mcbs/
MCD,McDonald's Corporation,Restaurants,212.96B,212960000000,/stocks/mcd/
MCFT,"MasterCraft Boat Holdings, Inc.",Recreational Vehicles,327.11M,327110000,/stocks/mcft/
MCGA,Yorkville Acquisition Corp.,Shell Companies,244.07M,244070000,/stocks/mcga/
MCHB,Mechanics Bancorp,Banks - Regional,2.96B,2960000000,/stocks/mchb/
MCHP,Microchip Technology Incorporated,Semiconductors,33.69B,33689999999,/stocks/mchp/
MCHX,"Marchex, Inc.",Advertising Agencies,77.05M,77050000,/stocks/mchx/
MCK,McKesson Corporation,Medical Distribution,100.92B,100920000000,/stocks/mck/
MCO,Moody's Corporation,Financial Data & Stock Exchanges,85.68B,85680000000,/stocks/mco/
MCRB,"Seres Therapeutics, Inc.",Biotechnology,140.95M,140950000,/stocks/mcrb/
MCRI,"Monarch Casino & Resort, Inc.",Resorts & Casinos,1.64B,1640000000,/stocks/mcri/
MCRP,Micropolis Holding Company,Software - Infrastructure,67.68M,67680000,/stocks/mcrp/
MCS,The Marcus Corporation,Entertainment,442.28M,442280000,/stocks/mcs/
MCTA,Charming Medical Limited,Medical Care Facilities,398.04M,398040000,/stocks/mcta/
MCTR,Ctrl Group Limited,Advertising Agencies,16.98M,16980000,/stocks/mctr/
MCW,"Mister Car Wash, Inc.",Auto & Truck Dealerships,1.83B,1830000000,/stocks/mcw/
MCY,Mercury General Corporation,Insurance - Property & Casualty,4.28B,4280000000,/stocks/mcy/
MD,"Pediatrix Medical Group, Inc.",Medical Care Facilities,1.45B,1450000000,/stocks/md/
MDAI,"Spectral AI, Inc.",Medical Devices,56.94M,56940000,/stocks/mdai/
MDB,"MongoDB, Inc.",Software - Infrastructure,29.27B,29270000000,/stocks/mdb/
MDBH,"MDB Capital Holdings, LLC",Capital Markets,37.91M,37910000,/stocks/mdbh/
MDCX,Medicus Pharma Ltd.,Drug Manufacturers - General,49.94M,49940000,/stocks/mdcx/
MDGL,"Madrigal Pharmaceuticals, Inc.",Biotechnology,9.34B,9340000000,/stocks/mdgl/
MDIA,MediaCo Holding Inc.,Broadcasting,88.42M,88420000,/stocks/mdia/
MDLZ,"Mondelez International, Inc.",Confectioners,74.14B,74140000000,/stocks/mdlz/
MDRR,"Medalist Diversified REIT, Inc.",REIT - Diversified,28.96M,28960000,/stocks/mdrr/
MDT,Medtronic plc,Medical Devices,116.34B,116340000000,/stocks/mdt/
MDU,"MDU Resources Group, Inc.",Conglomerates,3.92B,3920000000,/stocks/mdu/
MDV,"Modiv Industrial, Inc.",REIT - Industrial,169.46M,169460000,/stocks/mdv/
MDWD,MediWound Ltd.,Biotechnology,235.02M,235020000,/stocks/mdwd/
MDXG,"MiMedx Group, Inc.",Biotechnology,1.13B,1130000000,/stocks/mdxg/
MDXH,MDxHealth SA,Diagnostics & Research,243.53M,243530000,/stocks/mdxh/
MEC,"Mayville Engineering Company, Inc.",Manufacturing - Metal Fabrication,362.06M,362060000,/stocks/mec/
MED,"Medifast, Inc.",Personal Products & Services,123.43M,123430000,/stocks/med/
MEDP,"Medpace Holdings, Inc.",Diagnostics & Research,16.48B,16480000000,/stocks/medp/
MEG,"Montrose Environmental Group, Inc.",Waste Management,913.21M,913210000,/stocks/meg/
MEGL,Magic Empire Global Limited,Capital Markets,7.80M,7800000,/stocks/megl/
MEI,"Methode Electronics, Inc.",Electronic Components,237.01M,237010000,/stocks/mei/
MELI,"MercadoLibre, Inc.",Internet Retail,117.99B,117990000000,/stocks/meli/
MEOH,Methanex Corporation,Chemicals,3.05B,3050000000,/stocks/meoh/
MERC,Mercer International Inc.,Paper & Paper Products,140.43M,140430000,/stocks/merc/
MESA,"Mesa Air Group, Inc.",Airlines,58.21M,58210000,/stocks/mesa/
MESO,Mesoblast Limited,Biotechnology,2.11B,2109999999,/stocks/meso/
MET,"MetLife, Inc.",Insurance - Life,53.08B,53080000000,/stocks/met/
META,"Meta Platforms, Inc.",Internet Content & Information,1.63T,1630000000000,/stocks/meta/
METC,"Ramaco Resources, Inc.",Coal,2.00B,2000000000,/stocks/metc/
METCB,"Ramaco Resources, Inc.",Coking Coal,1.83B,1830000000,/stocks/metcb/
MFA,"MFA Financial, Inc.",REIT - Mortgage,922.99M,922990000,/stocks/mfa/
MFC,Manulife Financial Corporation,Insurance - Life,54.73B,54730000000,/stocks/mfc/
MFG,"Mizuho Financial Group, Inc.",Banks - Regional,83.04B,83040000000,/stocks/mfg/
MFH,Mercurity Fintech Holding Inc.,Information Technology Services,721.16M,721160000,/stocks/mfh/
MFI,mF International Limited,Software - Application,44.63M,44630000,/stocks/mfi/
MFIC,MidCap Financial Investment Corporation,Asset Management,1.13B,1130000000,/stocks/mfic/
MFIN,Medallion Financial Corp.,Financial - Credit Services,221.69M,221690000,/stocks/mfin/
MG,"Mistras Group, Inc.",Security & Protection Services,300.87M,300870000,/stocks/mg/
MGA,Magna International Inc.,Auto Parts,13.32B,13320000000,/stocks/mga/
MGEE,"MGE Energy, Inc.",Utilities - Regulated Electric,3.03B,3030000000,/stocks/mgee/
MGIC,Magic Software Enterprises Ltd.,Information Technology Services,1.02B,1020000000,/stocks/mgic/
MGIH,Millennium Group International Holdings Limited,Packaging & Containers,19.58M,19580000,/stocks/mgih/
MGLD,"The Marygold Companies, Inc.",Asset Management,45.81M,45810000,/stocks/mgld/
MGM,MGM Resorts International,Resorts & Casinos,8.72B,8720000000,/stocks/mgm/
MGN,Megan Holdings Limited,Engineering & Construction,27.79M,27790000,/stocks/mgn/
MGNI,"Magnite, Inc.",Advertising Agencies,2.55B,2550000000,/stocks/mgni/
MGNX,"MacroGenics, Inc.",Biotechnology,104.92M,104920000,/stocks/mgnx/
MGPI,"MGP Ingredients, Inc.",Beverages - Wineries & Distilleries,515.32M,515320000,/stocks/mgpi/
MGRC,McGrath RentCorp,Rental & Leasing Services,2.64B,2640000000,/stocks/mgrc/
MGRT,Mega Fortune Company Limited,Information Technology Services,67.51M,67510000,/stocks/mgrt/
MGRX,"Mangoceuticals, Inc.",Health Information Services,23.39M,23390000,/stocks/mgrx/
MGTX,MeiraGTx Holdings plc,Biotechnology,730.46M,730460000,/stocks/mgtx/
MGX,"Metagenomi, Inc.",Biotechnology,95.33M,95330000,/stocks/mgx/
MGY,Magnolia Oil & Gas Corporation,Oil & Gas Exploration & Production,4.24B,4240000000,/stocks/mgy/
MGYR,"Magyar Bancorp, Inc.",Banks - Regional,109.73M,109730000,/stocks/mgyr/
MH,"McGraw Hill, Inc.",Education & Training Services,2.13B,2130000000,/stocks/mh/
MHH,"Mastech Digital, Inc.",Staffing & Employment Services,81.31M,81310000,/stocks/mhh/
MHK,"Mohawk Industries, Inc.","Furnishings, Fixtures & Appliances",7.03B,7030000000,/stocks/mhk/
MHO,"M/I Homes, Inc.",Residential Construction,3.27B,3270000000,/stocks/mho/
MHUA,"Meihua International Medical Technologies Co., Ltd.",Medical Instruments & Supplies,7.38M,7380000,/stocks/mhua/
MI,NFT Limited,Internet Retail,20.23M,20230000,/stocks/mi/
MIAX,"Miami International Holdings, Inc.",Financial Data & Stock Exchanges,3.77B,3770000000,/stocks/miax/
MIDD,The Middleby Corporation,Specialty Industrial Machinery,6.30B,6300000000,/stocks/midd/
MIGI,Mawson Infrastructure Group Inc.,Capital Markets,23.76M,23760000,/stocks/migi/
MIMI,Mint Incorporation Limited,Engineering & Construction,115.56M,115560000,/stocks/mimi/
MIND,"MIND Technology, Inc.",Scientific & Technical Instruments,87.74M,87740000,/stocks/mind/
MIR,"Mirion Technologies, Inc.",Specialty Industrial Machinery,6.90B,6900000000,/stocks/mir/
MIRA,"MIRA Pharmaceuticals, Inc.",Drug Manufacturers - General,34.77M,34770000,/stocks/mira/
MIRM,"Mirum Pharmaceuticals, Inc.",Biotechnology,3.65B,3650000000,/stocks/mirm/
MIST,Milestone Pharmaceuticals Inc.,Biotechnology,187.98M,187980000,/stocks/mist/
MITK,"Mitek Systems, Inc.",Software - Application,420.41M,420410000,/stocks/mitk/
MITQ,"Moving iMage Technologies, Inc.",Communication Equipment,9.34M,9340000,/stocks/mitq/
MITT,"AG Mortgage Investment Trust, Inc.",REIT - Mortgage,226.57M,226570000,/stocks/mitt/
MKC,"McCormick & Company, Incorporated",Packaged Foods,17.22B,17220000000,/stocks/mkc/
MKC.V,"McCormick & Company, Incorporated",-,17.22B,17220000000,/stocks/mkc.v/
MKDW,MKDWELL Tech Inc.,Auto Parts,29.33M,29330000,/stocks/mkdw/
MKL,Markel Group Inc.,Insurance - Property & Casualty,24.90B,24900000000,/stocks/mkl/
MKLY,McKinley Acquisition Corporation,Shell Companies,246.49M,246490000,/stocks/mkly/
MKSI,MKS Inc.,Scientific & Technical Instruments,9.65B,9650000000,/stocks/mksi/
MKTW,"MarketWise, Inc.",Financial Data & Stock Exchanges,277.99M,277990000,/stocks/mktw/
MKTX,MarketAxess Holdings Inc.,Capital Markets,5.98B,5980000000,/stocks/mktx/
MKZR,"MacKenzie Realty Capital, Inc.",REIT - Diversified,8.66M,8660000,/stocks/mkzr/
MLAB,"Mesa Laboratories, Inc.",Scientific & Technical Instruments,395.50M,395500000,/stocks/mlab/
MLAC,Mountain Lake Acquisition Corp.,Shell Companies,324.18M,324180000,/stocks/mlac/
MLCI,Mount Logan Capital Inc.,Asset Management,98.28M,98280000,/stocks/mlci/
MLCO,Melco Resorts & Entertainment Limited,"Gambling, Resorts & Casinos",3.20B,3200000000,/stocks/mlco/
MLEC,Moolec Science SA,Biotechnology,2.58M,2580000,/stocks/mlec/
MLGO,MicroAlgo Inc.,Software - Infrastructure,106.79M,106790000,/stocks/mlgo/
MLI,"Mueller Industries, Inc.",Metal Fabrication,11.75B,11750000000,/stocks/mli/
MLKN,"MillerKnoll, Inc.","Furnishings, Fixtures & Appliances",1.07B,1070000000,/stocks/mlkn/
MLM,"Martin Marietta Materials, Inc.",Building Materials,36.97B,36970000000,/stocks/mlm/
MLP,"Maui Land & Pineapple Company, Inc.",Real Estate Services,315.88M,315880000,/stocks/mlp/
MLR,"Miller Industries, Inc.",Auto Parts,459.93M,459930000,/stocks/mlr/
MLSS,Milestone Scientific Inc.,Medical Instruments & Supplies,32.96M,32960000,/stocks/mlss/
MLTX,MoonLake Immunotherapeutics,Biotechnology,641.36M,641360000,/stocks/mltx/
MLYS,"Mineralys Therapeutics, Inc.",Biotechnology,3.17B,3170000000,/stocks/mlys/
MMA,Mixed Martial Arts Group Limited,Leisure,19.95M,19950000,/stocks/mma/
MMC,"Marsh & McLennan Companies, Inc.",Insurance Brokers,87.28B,87280000000,/stocks/mmc/
MMI,"Marcus & Millichap, Inc.",Real Estate Services,1.14B,1140000000,/stocks/mmi/
MMLP,Martin Midstream Partners L.P.,Oil & Gas Midstream,107.21M,107210000,/stocks/mmlp/
MMM,3M Company,Conglomerates,88.45B,88450000000,/stocks/mmm/
MMS,"Maximus, Inc.",Specialty Business Services,4.68B,4680000000,/stocks/mms/
MMSI,"Merit Medical Systems, Inc.",Medical Instruments & Supplies,5.19B,5190000000,/stocks/mmsi/
MMTX,Miluna Acquisition Corp,Shell Companies,61.91M,61910000,/stocks/mmtx/
MMYT,MakeMyTrip Limited,Travel Services,7.61B,7610000000,/stocks/mmyt/
MNDO,MIND C.T.I. Ltd,Software - Application,21.89M,21890000,/stocks/mndo/
MNDR,Mobile-health Network Solutions,Health Information Services,4.25M,4250000,/stocks/mndr/
MNDY,monday.com Ltd.,Software - Application,10.58B,10580000000,/stocks/mndy/
MNKD,MannKind Corporation,Biotechnology,1.72B,1720000000,/stocks/mnkd/
MNMD,Mind Medicine (MindMed) Inc.,Biotechnology,1.08B,1080000000,/stocks/mnmd/
MNOV,"MediciNova, Inc.",Biotechnology,81.42M,81420000,/stocks/mnov/
MNPR,Monopar Therapeutics Inc.,Biotechnology,620.73M,620730000,/stocks/mnpr/
MNR,Mach Natural Resources LP,Oil & Gas Exploration & Production,1.42B,1420000000,/stocks/mnr/
MNRO,"Monro, Inc.",Auto Parts,439.79M,439790000,/stocks/mnro/
MNSB,"MainStreet Bancshares, Inc.",Banks - Regional,138.30M,138300000,/stocks/mnsb/
MNSO,MINISO Group Holding Limited,Specialty Retail,6.51B,6510000000,/stocks/mnso/
MNST,Monster Beverage Corporation,Beverages - Non-Alcoholic,65.25B,65250000000,/stocks/mnst/
MNTK,"Montauk Renewables, Inc.",Specialty Chemicals,288.67M,288670000,/stocks/mntk/
MNTN,"MNTN, Inc.",Software - Application,1.20B,1200000000,/stocks/mntn/
MNTS,Momentus Inc.,Aerospace & Defense,13.86M,13860000,/stocks/mnts/
MNY,MoneyHero Limited,Internet Content & Information,56.73M,56730000,/stocks/mny/
MO,"Altria Group, Inc.",Tobacco,94.64B,94640000000,/stocks/mo/
MOB,Mobilicom Limited,Communication Equipment,59.38M,59380000,/stocks/mob/
MOBX,"Mobix Labs, Inc.",Semiconductors,43.23M,43230000,/stocks/mobx/
MOD,Modine Manufacturing Company,Auto Parts,8.07B,8070000000,/stocks/mod/
MODD,"Modular Medical, Inc.",Medical Devices,27.36M,27360000,/stocks/modd/
MODG,Topgolf Callaway Brands Corp.,Leisure,1.73B,1730000000,/stocks/modg/
MOFG,"MidWestOne Financial Group, Inc.",Banks - Regional,763.21M,763210000,/stocks/mofg/
MOG.A,Moog Inc.,Aerospace & Defense,6.49B,6490000000,/stocks/mog.a/
MOG.B,Moog Inc.,Aerospace & Defense,6.49B,6490000000,/stocks/mog.b/
MOGO,Mogo Inc.,Software - Infrastructure,37.30M,37300000,/stocks/mogo/
MOGU,MOGU Inc.,Internet Retail,23.54M,23540000,/stocks/mogu/
MOH,"Molina Healthcare, Inc.",Healthcare Plans,7.87B,7870000000,/stocks/moh/
MOLN,Molecular Partners AG,Biotechnology,135.00M,135000000,/stocks/moln/
MOMO,Hello Group Inc.,Internet Content & Information,1.08B,1080000000,/stocks/momo/
MORN,"Morningstar, Inc.",Financial Data & Stock Exchanges,8.73B,8730000000,/stocks/morn/
MOS,The Mosaic Company,Agricultural Inputs,8.71B,8710000000,/stocks/mos/
MOV,"Movado Group, Inc.",Luxury Goods,403.13M,403130000,/stocks/mov/
MOVE,Movano Inc.,Medical Devices,4.76M,4760000,/stocks/move/
MP,MP Materials Corp.,Other Industrial Metals & Mining,11.17B,11170000000,/stocks/mp/
MPAA,"Motorcar Parts of America, Inc.",Auto Parts,330.15M,330150000,/stocks/mpaa/
MPB,"Mid Penn Bancorp, Inc.",Banks - Regional,655.47M,655470000,/stocks/mpb/
MPC,Marathon Petroleum Corporation,Oil & Gas Refining & Marketing,59.26B,59260000000,/stocks/mpc/
MPLT,"MapLight Therapeutics, Inc.",Biotechnology,738.41M,738410000,/stocks/mplt/
MPLX,MPLX LP,Oil & Gas Midstream,51.73B,51730000000,/stocks/mplx/
MPTI,"M-tron Industries, Inc.",Electronic Components,161.17M,161170000,/stocks/mpti/
MPU,Mega Matrix Inc.,Entertainment,64.98M,64980000,/stocks/mpu/
MPW,"Medical Properties Trust, Inc.",REIT - Healthcare Facilities,3.11B,3110000000,/stocks/mpw/
MPWR,"Monolithic Power Systems, Inc.",Semiconductors,48.14B,48140000000,/stocks/mpwr/
MPX,Marine Products Corporation,Auto - Recreational Vehicles,295.74M,295740000,/stocks/mpx/
MQ,"Marqeta, Inc.",Software - Infrastructure,2.03B,2029999999,/stocks/mq/
MRAM,"Everspin Technologies, Inc.",Semiconductors,239.83M,239830000,/stocks/mram/
MRBK,Meridian Corporation,Banks - Regional,164.58M,164580000,/stocks/mrbk/
MRC,MRC Global Inc.,Oil & Gas Equipment & Services,1.19B,1190000000,/stocks/mrc/
MRCC,Monroe Capital Corporation,Asset Management,151.23M,151230000,/stocks/mrcc/
MRCY,"Mercury Systems, Inc.",Aerospace & Defense,4.65B,4650000000,/stocks/mrcy/
MREO,Mereo BioPharma Group plc,Biotechnology,302.28M,302280000,/stocks/mreo/
MRK,"Merck & Co., Inc.",Drug Manufacturers - General,214.76B,214760000000,/stocks/mrk/
MRKR,"Marker Therapeutics, Inc.",Biotechnology,12.78M,12780000,/stocks/mrkr/
MRM,MEDIROM Healthcare Technologies Inc.,Personal Products & Services,16.28M,16280000,/stocks/mrm/
